Date,Open,High,Low,Close,Adj Close,Volume
2019-07-24,8227.36,8321.81,8226.5,8321.5,8321.5,1947550000.0
2019-07-25,8294.68,8295.95,8233.4,8238.54,8238.54,2023130000.0
2019-07-26,8294.3,8339.64,8291.12,8330.21,8330.21,1954350000.0
2019-07-29,8325.1,8325.28,8247.37,8293.33,8293.33,1874780000.0
2019-07-30,8231.77,8295.46,8228.02,8273.61,8273.61,1884300000.0
2019-07-31,8290.8,8299.83,8110.02,8175.42,8175.42,2667060000.0
2019-08-01,8190.56,8311.04,8080.52,8111.12,8111.12,2792650000.0
2019-08-02,8056.42,8068.8,7953.67,8004.07,8004.07,2252550000.0
2019-08-05,7823.33,7836.45,7662.9,7726.04,7726.04,2636740000.0
2019-08-06,7804.51,7845.01,7739.57,7833.27,7833.27,2201610000.0
2019-08-07,7747.27,7881.38,7702.42,7862.83,7862.83,2453230000.0
2019-08-08,7921.59,8041.12,7896.15,8039.16,8039.16,2415670000.0
2019-08-09,7997.19,8020.56,7910.35,7959.14,7959.14,2224330000.0
2019-08-12,7907.49,7924.99,7833.79,7863.41,7863.41,2056360000.0
2019-08-13,7852.37,8065.24,7851.58,8016.36,8016.36,2346980000.0
2019-08-14,7877.33,7900.28,7762.87,7773.94,7773.94,2522870000.0
2019-08-15,7790.2,7805.93,7716.55,7766.62,7766.62,2182590000.0
2019-08-16,7828.35,7907.52,7828.35,7895.99,7895.99,1995130000.0
2019-08-19,8006.18,8026.75,7895.99,8002.81,8002.81,1934980000.0
2019-08-20,7989.36,8010.58,7948.09,7948.56,7948.56,1747580000.0
2019-08-21,8017.07,8036.94,7998.5,8020.21,8020.21,1716370000.0
2019-08-22,8038.79,8048.58,7937.12,7991.39,7991.39,1777630000.0
2019-08-23,7943.65,8005.34,7730.77,7751.77,7751.77,2207070000.0
2019-08-26,7829.58,7856.04,7789.05,7853.74,7853.74,1688860000.0
2019-08-27,7908.78,7916.83,7795.18,7826.95,7826.95,1913760000.0
2019-08-28,7798.35,7866.87,7766.67,7856.88,7856.88,1656930000.0
2019-08-29,7945.78,7992.29,7925.83,7973.39,7973.39,1700840000.0
2019-08-30,8015.16,8017.91,7914.74,7962.88,7962.88,1665840000.0
2019-09-03,7906.44,7940.37,7847.32,7874.16,7874.16,1936210000.0
2019-09-04,7949.81,7981.41,7928.94,7976.88,7976.88,1891300000.0
2019-09-05,8061.29,8134.42,8061.29,8116.83,8116.83,2096300000.0
2019-09-06,8125.58,8134.39,8098.52,8103.07,8103.07,1876380000.0
2019-09-09,8130.91,8131.66,8052.34,8087.44,8087.44,2172240000.0
2019-09-10,8049.98,8086.53,8001.68,8084.16,8084.16,2362860000.0
2019-09-11,8091.68,8169.68,8081.56,8169.68,8169.68,2310440000.0
2019-09-12,8206.58,8243.8,8176.73,8194.47,8194.47,2159260000.0
2019-09-13,8190.57,8210.2,8165.47,8176.71,8176.71,1976770000.0
2019-09-16,8121.64,8165.33,8121.25,8153.54,8153.54,1869220000.0
2019-09-17,8148.65,8188.23,8139.82,8186.02,8186.02,1850340000.0
2019-09-18,8174.62,8179.87,8086.22,8177.39,8177.39,2034880000.0
2019-09-19,8193.59,8237.43,8174.32,8182.88,8182.88,1792700000.0
2019-09-20,8184.88,8202.82,8086.16,8117.67,8117.67,3359380000.0
2019-09-23,8106.49,8135.81,8085.34,8112.46,8112.46,1780160000.0
2019-09-24,8147.23,8158.83,7969.65,7993.63,7993.63,2302600000.0
2019-09-25,7990.66,8095.0,7935.57,8077.38,8077.38,2015270000.0
2019-09-26,8070.12,8072.11,7991.02,8030.66,8030.66,1832800000.0
2019-09-27,8047.11,8051.83,7890.28,7939.63,7939.63,2037720000.0
2019-09-30,7964.09,8012.16,7949.63,7999.34,7999.34,1805820000.0
2019-10-01,8026.83,8062.5,7906.29,7908.68,7908.68,2243650000.0
2019-10-02,7851.13,7852.7,7744.96,7785.25,7785.25,2495160000.0
2019-10-03,7787.02,7872.26,7700.0,7872.26,7872.26,2141490000.0
2019-10-04,7908.44,7986.62,7899.39,7982.47,7982.47,1736890000.0
2019-10-07,7956.41,8013.31,7942.08,7956.29,7956.29,1739450000.0
2019-10-08,7898.27,7921.88,7823.73,7823.78,7823.78,1933580000.0
2019-10-09,7895.96,7930.92,7873.52,7903.74,7903.74,1553900000.0
2019-10-10,7904.56,7982.84,7899.81,7950.78,7950.78,1778740000.0
2019-10-11,8047.34,8115.8,8046.8,8057.04,8057.04,2176080000.0
2019-10-14,8044.35,8069.85,8036.41,8048.65,8048.65,1419730000.0
2019-10-15,8074.85,8166.18,8071.81,8148.71,8148.71,1836650000.0
2019-10-16,8119.81,8146.15,8103.38,8124.18,8124.18,1886720000.0
2019-10-17,8176.91,8183.64,8131.25,8156.85,8156.85,1861570000.0
2019-10-18,8149.85,8157.36,8045.37,8089.54,8089.54,2012930000.0
2019-10-21,8137.42,8164.14,8117.26,8162.99,8162.99,1752860000.0
2019-10-22,8188.12,8194.62,8101.98,8104.3,8104.3,1847200000.0
2019-10-23,8090.24,8122.88,8078.35,8119.79,8119.79,1805030000.0
2019-10-24,8180.04,8187.84,8137.66,8185.8,8185.8,1882490000.0
2019-10-25,8150.59,8249.97,8150.59,8243.12,8243.12,1894740000.0
2019-10-28,8285.77,8335.56,8285.27,8325.99,8325.99,1956280000.0
2019-10-29,8313.35,8319.29,8275.14,8276.85,8276.85,1834530000.0
2019-10-30,8284.28,8315.5,8241.7,8303.98,8303.98,1928420000.0
2019-10-31,8314.38,8321.8,8248.81,8292.36,8292.36,2258270000.0
2019-11-01,8335.05,8386.75,8326.56,8386.4,8386.4,2057310000.0
2019-11-04,8445.5,8451.37,8421.3,8433.2,8433.2,2149910000.0
2019-11-05,8446.62,8457.39,8421.05,8434.68,8434.68,2316710000.0
2019-11-06,8426.57,8426.57,8379.33,8410.63,8410.63,2332650000.0
2019-11-07,8455.11,8483.16,8415.87,8434.52,8434.52,2393950000.0
2019-11-08,8422.67,8475.57,8405.89,8475.31,8475.31,1974190000.0
2019-11-11,8431.26,8467.29,8425.48,8464.28,8464.28,1715470000.0
2019-11-12,8471.07,8514.84,8462.99,8486.09,8486.09,1987820000.0
2019-11-13,8455.02,8496.9,8451.34,8482.1,8482.1,2173320000.0
2019-11-14,8461.06,8485.36,8441.58,8479.02,8479.02,2106550000.0
2019-11-15,8524.48,8540.83,8506.8,8540.83,8540.83,2188210000.0
2019-11-18,8529.16,8559.78,8503.62,8549.94,8549.94,2047240000.0
2019-11-19,8578.02,8589.76,8536.73,8570.66,8570.66,2075000000.0
2019-11-20,8543.57,8578.27,8468.63,8526.73,8526.73,2596030000.0
2019-11-21,8527.87,8530.73,8487.29,8506.21,8506.21,2056230000.0
2019-11-22,8530.54,8535.46,8477.49,8519.88,8519.88,1877090000.0
2019-11-25,8559.65,8633.15,8559.65,8632.49,8632.49,2256070000.0
2019-11-26,8635.4,8659.73,8625.62,8647.93,8647.93,2434570000.0
2019-11-27,8669.59,8705.91,8662.58,8705.18,8705.18,1744580000.0
2019-11-29,8682.01,8697.32,8664.04,8665.47,8665.47,1099090000.0
2019-12-02,8672.84,8672.84,8540.16,8567.99,8567.99,2225940000.0
2019-12-03,8460.72,8523.98,8435.4,8520.64,8520.64,2308600000.0
2019-12-04,8557.45,8584.88,8552.38,8566.67,8566.67,2150680000.0
2019-12-05,8587.93,8588.89,8541.92,8570.7,8570.7,2123380000.0
2019-12-06,8634.25,8665.44,8630.58,8656.53,8656.53,2053530000.0
2019-12-09,8650.86,8678.85,8619.77,8621.83,8621.83,2088520000.0
2019-12-10,8623.56,8650.76,8600.82,8616.18,8616.18,2053390000.0
2019-12-11,8631.12,8658.48,8622.36,8654.05,8654.05,1937850000.0
2019-12-12,8645.36,8745.82,8633.6,8717.32,8717.32,2388270000.0
2019-12-13,8713.91,8768.87,8697.58,8734.88,8734.88,2188720000.0
2019-12-16,8791.31,8833.45,8789.77,8814.23,8814.23,2346290000.0
2019-12-17,8829.47,8831.99,8804.6,8823.36,8823.36,2374120000.0
2019-12-18,8834.65,8848.76,8820.42,8827.74,8827.74,2727870000.0
2019-12-19,8838.97,8888.13,8838.97,8887.22,8887.22,2415950000.0
2019-12-20,8911.84,8931.91,8901.87,8924.96,8924.96,3825460000.0
2019-12-23,8950.2,8956.64,8934.55,8945.65,8945.65,2025450000.0
2019-12-24,8955.01,8957.12,8934.36,8952.88,8952.88,1014520000.0
2019-12-26,8970.21,9022.46,8968.46,9022.39,9022.39,1634920000.0
2019-12-27,9049.47,9052.0,8987.32,9006.62,9006.62,1832200000.0
2019-12-30,9004.45,9006.36,8909.19,8945.99,8945.99,2042420000.0
2019-12-31,8918.74,8975.36,8912.77,8972.6,8972.6,2182800000.0
2020-01-02,9039.46,9093.43,9010.89,9092.19,9092.19,2848370000.0
2020-01-03,8976.43,9065.76,8976.43,9020.77,9020.77,2567400000.0
2020-01-06,8943.5,9072.41,8943.5,9071.47,9071.47,2788120000.0
2020-01-07,9076.64,9091.93,9042.55,9068.58,9068.58,2352850000.0
2020-01-08,9068.03,9168.89,9059.38,9129.24,9129.24,2464090000.0
2020-01-09,9202.27,9215.95,9158.5,9203.43,9203.43,2534700000.0
2020-01-10,9232.95,9235.2,9164.66,9178.86,9178.86,2378990000.0
2020-01-13,9213.72,9274.49,9193.06,9273.93,9273.93,2530270000.0
2020-01-14,9270.61,9298.33,9226.49,9251.33,9251.33,2542170000.0
2020-01-15,9253.76,9298.82,9231.14,9258.7,9258.7,2435650000.0
2020-01-16,9313.45,9357.92,9301.32,9357.13,9357.13,2301400000.0
2020-01-17,9392.37,9393.48,9346.81,9388.94,9388.94,2522670000.0
2020-01-21,9361.07,9397.58,9350.2,9370.81,9370.81,2684540000.0
2020-01-22,9413.61,9439.29,9375.13,9383.77,9383.77,2449390000.0
2020-01-23,9377.72,9409.2,9334.13,9402.48,9402.48,2460050000.0
2020-01-24,9446.21,9451.43,9273.23,9314.91,9314.91,2611710000.0
2020-01-27,9092.46,9185.45,9088.04,9139.31,9139.31,2583330000.0
2020-01-28,9201.82,9288.87,9182.33,9269.68,9269.68,2157830000.0
2020-01-29,9318.26,9329.12,9249.04,9275.16,9275.16,2223480000.0
2020-01-30,9211.15,9303.0,9185.18,9298.93,9298.93,2333500000.0
2020-01-31,9324.33,9324.8,9123.22,9150.94,9150.94,2685840000.0
2020-02-03,9190.72,9299.85,9188.55,9273.4,9273.4,2420510000.0
2020-02-04,9398.39,9485.38,9374.05,9467.97,9467.97,2445420000.0
2020-02-05,9574.1,9574.94,9454.93,9508.68,9508.68,2462470000.0
2020-02-06,9540.98,9575.66,9505.68,9572.15,9572.15,2267300000.0
2020-02-07,9526.64,9570.09,9496.53,9520.51,9520.51,2238670000.0
2020-02-10,9493.63,9628.66,9493.63,9628.39,9628.39,2179310000.0
2020-02-11,9680.89,9714.74,9617.21,9638.94,9638.94,2423670000.0
2020-02-12,9688.6,9728.77,9666.69,9725.96,9725.96,2355000000.0
2020-02-13,9657.04,9748.32,9650.02,9711.97,9711.97,2239270000.0
2020-02-14,9728.9,9746.36,9693.05,9731.18,9731.18,2222240000.0
2020-02-18,9679.04,9747.68,9675.8,9732.74,9732.74,2273460000.0
2020-02-19,9782.81,9838.37,9777.1,9817.18,9817.18,2462530000.0
2020-02-20,9799.2,9820.86,9636.94,9750.97,9750.97,2735610000.0
2020-02-21,9708.01,9715.95,9542.33,9576.59,9576.59,2743010000.0
2020-02-24,9188.44,9322.88,9166.01,9221.28,9221.28,3177000000.0
2020-02-25,9301.2,9315.26,8940.49,8965.61,8965.61,3583400000.0
2020-02-26,9011.55,9148.32,8927.8,8980.78,8980.78,3567830000.0
2020-02-27,8744.03,8904.11,8562.05,8566.48,8566.48,4536080000.0
2020-02-28,8269.74,8591.82,8264.16,8567.37,8567.37,5301170000.0
2020-03-02,8667.14,8952.81,8543.35,8952.17,8952.17,4232760000.0
2020-03-03,8965.1,9070.32,8602.89,8684.09,8684.09,4336700000.0
2020-03-04,8834.1,9019.96,8757.66,9018.09,9018.09,3602870000.0
2020-03-05,8790.09,8921.08,8677.39,8738.59,8738.59,3748090000.0
2020-03-06,8469.02,8612.36,8375.13,8575.62,8575.62,4279850000.0
2020-03-09,7957.93,8243.31,7943.16,7950.68,7950.68,4530350000.0
2020-03-10,8219.76,8347.4,7930.43,8344.25,8344.25,4431930000.0
2020-03-11,8136.25,8181.36,7850.95,7952.05,7952.05,4273890000.0
2020-03-12,7398.58,7712.33,7194.67,7201.8,7201.8,5066530000.0
2020-03-13,7610.39,7875.93,7219.09,7874.88,7874.88,4685890000.0
2020-03-16,7392.73,7422.2,6882.86,6904.59,6904.59,4594360000.0
2020-03-17,7072.0,7406.23,6828.91,7334.78,7334.78,4900000000.0
2020-03-18,6902.32,7182.83,6686.36,6989.84,6989.84,4890820000.0
2020-03-19,6996.45,7341.38,6858.38,7150.58,7150.58,4762170000.0
2020-03-20,7248.07,7354.44,6854.67,6879.52,6879.52,5239940000.0
2020-03-23,6847.28,6984.94,6631.42,6860.67,6860.67,4330610000.0
2020-03-24,7196.15,7418.37,7169.86,7417.86,7417.86,4417380000.0
2020-03-25,7421.36,7671.21,7276.4,7384.3,7384.3,4666440000.0
2020-03-26,7462.21,7809.83,7462.21,7797.54,7797.54,3999850000.0
2020-03-27,7554.25,7716.24,7491.14,7502.38,7502.38,3977010000.0
2020-03-30,7583.46,7784.35,7539.97,7774.15,7774.15,3846900000.0
2020-03-31,7740.06,7880.31,7642.86,7700.1,7700.1,4059700000.0
2020-04-01,7459.5,7566.37,7301.98,7360.58,7360.58,3685510000.0
2020-04-02,7317.45,7501.7,7307.95,7487.31,7487.31,3608190000.0
2020-04-03,7477.27,7518.72,7288.11,7373.08,7373.08,3279100000.0
2020-04-06,7660.17,7938.33,7617.79,7913.24,7913.24,3849100000.0
2020-04-07,8129.99,8146.43,7881.22,7887.26,7887.26,4069410000.0
2020-04-08,7975.72,8114.43,7901.94,8090.9,8090.9,3470730000.0
2020-04-09,8169.01,8227.91,8072.32,8153.58,8153.58,4123670000.0
2020-04-13,8127.69,8200.44,8035.95,8192.42,8192.42,3146860000.0
2020-04-14,8353.21,8531.11,8338.08,8515.74,8515.74,3732820000.0
2020-04-15,8355.96,8464.66,8308.79,8393.18,8393.18,3333750000.0
2020-04-16,8479.11,8560.16,8393.27,8532.36,8532.36,3995870000.0
2020-04-17,8667.48,8670.3,8531.69,8650.14,8650.14,4335020000.0
2020-04-20,8553.38,8684.91,8553.38,8560.73,8560.73,3796950000.0
2020-04-21,8460.69,8480.29,8215.69,8263.23,8263.23,3756290000.0
2020-04-22,8434.55,8537.31,8404.54,8495.38,8495.38,3025060000.0
2020-04-23,8528.84,8635.23,8475.2,8494.75,8494.75,3734720000.0
2020-04-24,8530.08,8642.93,8464.42,8634.52,8634.52,3673170000.0
2020-04-27,8717.98,8754.57,8697.37,8730.16,8730.16,3678460000.0
2020-04-28,8825.69,8830.57,8600.7,8607.73,8607.73,3707540000.0
2020-04-29,8802.7,8957.27,8765.01,8914.71,8914.71,4378540000.0
2020-04-30,8911.02,8926.11,8825.83,8889.55,8889.55,4316380000.0
2020-05-01,8681.29,8754.46,8566.84,8604.95,8604.95,3722520000.0
2020-05-04,8555.32,8715.82,8537.83,8710.71,8710.71,3422150000.0
2020-05-05,8809.66,8909.96,8781.31,8809.12,8809.12,3913360000.0
2020-05-06,8874.7,8933.25,8819.37,8854.39,8854.39,3620030000.0
2020-05-07,8973.78,9015.99,8932.86,8979.66,8979.66,3762070000.0
2020-05-08,9056.89,9125.98,9018.21,9121.32,9121.32,3777340000.0
2020-05-11,9054.91,9241.92,9053.17,9192.34,9192.34,3898690000.0
2020-05-12,9225.15,9250.96,9000.07,9002.55,9002.55,4315070000.0
2020-05-13,9006.05,9074.16,8752.68,8863.17,8863.17,4244110000.0
2020-05-14,8788.04,8945.71,8705.25,8943.72,8943.72,3945080000.0
2020-05-15,8839.99,9018.4,8821.38,9014.56,9014.56,4221500000.0
2020-05-18,9177.15,9267.22,9154.35,9234.83,9234.83,4318310000.0
2020-05-19,9227.46,9317.25,9183.25,9185.1,9185.1,4144770000.0
2020-05-20,9305.62,9392.82,9304.2,9375.78,9375.78,4292470000.0
2020-05-21,9375.19,9405.25,9254.85,9284.88,9284.88,3725950000.0
2020-05-22,9278.55,9328.28,9239.41,9324.59,9324.59,3641830000.0
2020-05-26,9501.21,9501.21,9333.16,9340.22,9340.22,4432310000.0
2020-05-27,9346.12,9414.62,9144.28,9412.36,9412.36,4462450000.0
2020-05-28,9392.99,9523.64,9345.28,9368.99,9368.99,4064220000.0
2020-05-29,9382.35,9505.55,9324.73,9489.87,9489.87,4710060000.0
2020-06-01,9471.42,9571.28,9462.32,9552.05,9552.05,3824770000.0
2020-06-02,9566.53,9611.22,9472.08,9608.38,9608.38,3962460000.0
2020-06-03,9651.86,9707.78,9627.17,9682.91,9682.91,4638380000.0
2020-06-04,9649.65,9716.14,9560.41,9615.81,9615.81,6074320000.0
2020-06-05,9703.54,9845.69,9685.35,9814.08,9814.08,6572850000.0
2020-06-08,9823.44,9927.13,9780.61,9924.75,9924.75,6143120000.0
2020-06-09,9867.19,10002.5,9863.27,9953.75,9953.75,5281860000.0
2020-06-10,10012.32,10086.89,9962.58,10020.35,10020.35,5128400000.0
2020-06-11,9791.24,9868.08,9491.31,9492.73,9492.73,5271000000.0
2020-06-12,9715.87,9768.64,9413.62,9588.81,9588.81,4366190000.0
2020-06-15,9426.9,9756.07,9403.0,9726.02,9726.02,4440650000.0
2020-06-16,9949.78,9963.63,9748.38,9895.87,9895.87,4639860000.0
2020-06-17,9943.31,9991.21,9891.81,9910.53,9910.53,4249680000.0
2020-06-18,9892.48,9959.2,9885.66,9943.05,9943.05,4294740000.0
2020-06-19,10042.13,10053.91,9872.94,9946.12,9946.12,6068130000.0
2020-06-22,9945.49,10059.61,9916.6,10056.48,10056.48,4468000000.0
2020-06-23,10130.83,10221.85,10112.44,10131.37,10131.37,5712450000.0
2020-06-24,10092.92,10137.5,9842.22,9909.17,9909.17,5549440000.0
2020-06-25,9899.36,10023.28,9810.47,10017.0,10017.0,4709620000.0
2020-06-26,9995.12,10000.67,9749.07,9757.22,9757.22,7279230000.0
2020-06-29,9771.72,9877.34,9663.61,9874.15,9874.15,4306120000.0
2020-06-30,9875.29,10085.59,9863.67,10058.77,10058.77,4474000000.0
2020-07-01,10063.67,10197.19,10048.04,10154.63,10154.63,4595970000.0
2020-07-02,10268.67,10310.36,10194.06,10207.63,10207.63,4017530000.0
2020-07-06,10360.38,10462.05,10354.98,10433.65,10433.65,4529480000.0
2020-07-07,10412.46,10518.98,10337.98,10343.89,10343.89,4314110000.0
2020-07-08,10409.35,10494.63,10350.96,10492.5,10492.5,3999180000.0
2020-07-09,10563.72,10578.1,10379.91,10547.75,10547.75,3992920000.0
2020-07-10,10545.91,10622.35,10447.01,10617.44,10617.44,3509810000.0
2020-07-13,10729.92,10824.78,10368.04,10390.84,10390.84,4822050000.0
2020-07-14,10310.25,10497.83,10182.46,10488.58,10488.58,4419480000.0
2020-07-15,10576.72,10604.67,10420.54,10550.49,10550.49,4610540000.0
2020-07-16,10443.87,10499.79,10364.39,10473.83,10473.83,4237290000.0
2020-07-17,10500.52,10532.62,10421.21,10503.19,10503.19,4334280000.0
2020-07-20,10526.02,10783.8,10488.04,10767.09,10767.09,4274340000.0
2020-07-21,10837.88,10839.93,10650.46,10680.36,10680.36,5311750000.0
2020-07-22,10687.58,10745.32,10627.45,10706.13,10706.13,4074020000.0
2020-07-23,10689.5,10728.12,10407.87,10461.42,10461.42,4469470000.0
2020-07-24,10294.41,10418.75,10217.31,10363.18,10363.18,4205330000.0
2020-07-27,10421.7,10546.44,10399.86,10536.27,10536.27,4209900000.0
2020-07-28,10509.2,10523.64,10397.87,10402.09,10402.09,3869230000.0
2020-07-29,10474.7,10567.91,10464.0,10542.94,10542.94,3970900000.0
2020-07-30,10450.12,10609.59,10412.09,10587.81,10587.81,4135200000.0
2020-07-31,10741.47,10747.8,10557.7,10745.27,10745.27,4418390000.0
2020-08-03,10848.64,10927.56,10831.15,10902.8,10902.8,4173600000.0
2020-08-04,10897.89,10941.91,10852.9,10941.17,10941.17,3973570000.0
2020-08-05,10967.87,11002.11,10943.72,10998.4,10998.4,4119550000.0
2020-08-06,10989.98,11121.19,10963.41,11108.07,11108.07,4086290000.0
2020-08-07,11072.53,11126.04,10920.37,11010.98,11010.98,4230720000.0
2020-08-10,11033.73,11040.24,10849.46,10968.36,10968.36,4018530000.0
2020-08-11,10942.66,10989.42,10762.71,10782.82,10782.82,4303980000.0
2020-08-12,10878.12,11036.72,10877.16,11012.24,11012.24,3716840000.0
2020-08-13,11026.86,11124.85,11007.5,11042.5,11042.5,3444140000.0
2020-08-14,11042.24,11058.44,10972.06,11019.3,11019.3,3491320000.0
2020-08-17,11083.25,11144.53,11080.3,11129.73,11129.73,3193160000.0
2020-08-18,11170.75,11230.62,11103.83,11210.84,11210.84,3199470000.0
2020-08-19,11214.8,11257.42,11132.1,11146.46,11146.46,3467890000.0
2020-08-20,11096.4,11283.62,11090.03,11264.95,11264.95,4170980000.0
2020-08-21,11258.44,11326.21,11245.44,11311.8,11311.8,3905670000.0
2020-08-24,11449.25,11462.05,11297.53,11379.72,11379.72,3885880000.0
2020-08-25,11370.23,11468.26,11343.04,11466.47,11466.47,3454500000.0
2020-08-26,11516.62,11672.05,11507.46,11665.06,11665.06,3441550000.0
2020-08-27,11688.19,11730.01,11551.01,11625.34,11625.34,3535800000.0
2020-08-28,11689.28,11708.77,11634.77,11695.63,11695.63,2997810000.0
2020-08-31,11718.81,11829.84,11697.42,11775.46,11775.46,3596980000.0
2020-09-01,11850.96,11945.72,11794.78,11939.67,11939.67,3480780000.0
2020-09-02,12047.26,12074.06,11836.18,12056.44,12056.44,3966140000.0
2020-09-03,11861.9,11894.4,11361.36,11458.1,11458.1,4437500000.0
2020-09-04,11396.24,11531.18,10875.87,11313.13,11313.13,4269190000.0
2020-09-08,10900.7,11131.5,10837.2,10847.69,10847.69,3872230000.0
2020-09-09,11064.76,11217.69,10970.45,11141.56,11141.56,3531780000.0
2020-09-10,11235.53,11299.53,10875.02,10919.59,10919.59,3814100000.0
2020-09-11,11010.07,11033.04,10728.03,10853.55,10853.55,3609190000.0
2020-09-14,11010.14,11118.29,10982.26,11056.65,11056.65,3716820000.0
2020-09-15,11193.96,11244.46,11127.98,11190.32,11190.32,3772820000.0
2020-09-16,11222.08,11245.42,11046.43,11050.47,11050.47,3661710000.0
2020-09-17,10796.05,10974.45,10783.81,10910.28,10910.28,3726750000.0
2020-09-18,10973.45,10977.68,10639.95,10793.28,10793.28,5745690000.0
2020-09-21,10610.14,10782.74,10519.49,10778.8,10778.8,3885200000.0
2020-09-22,10873.3,10979.65,10737.52,10963.64,10963.64,3492020000.0
2020-09-23,10950.82,10962.03,10612.91,10632.99,10632.99,4074600000.0
2020-09-24,10551.02,10799.55,10520.22,10672.27,10672.27,4080730000.0
2020-09-25,10680.46,10939.55,10639.98,10913.56,10913.56,3767230000.0
2020-09-28,11084.38,11120.79,11019.14,11117.53,11117.53,3562900000.0
2020-09-29,11109.0,11153.23,11065.63,11085.25,11085.25,3363870000.0
2020-09-30,11092.9,11277.96,11092.9,11167.51,11167.51,4228200000.0
2020-10-01,11291.99,11344.13,11240.53,11326.51,11326.51,3978100000.0
2020-10-02,11082.53,11244.87,11033.69,11075.02,11075.02,3715090000.0
2020-10-05,11169.11,11335.21,11162.52,11332.49,11332.49,3597940000.0
2020-10-06,11314.53,11392.41,11124.45,11154.6,11154.6,4360550000.0
2020-10-07,11271.68,11380.56,11258.35,11364.6,11364.6,3891460000.0
2020-10-08,11443.35,11448.23,11384.33,11420.98,11420.98,3486530000.0
2020-10-09,11487.6,11581.23,11476.66,11579.94,11579.94,3475620000.0
2020-10-12,11732.33,11965.54,11704.13,11876.26,11876.26,3862990000.0
2020-10-13,11901.76,11946.98,11821.83,11863.9,11863.9,3607730000.0
2020-10-14,11889.07,11939.92,11714.35,11768.73,11768.73,3393010000.0
2020-10-15,11559.88,11740.68,11559.1,11713.87,11713.87,3304490000.0
2020-10-16,11761.83,11827.42,11648.53,11671.56,11671.56,3156270000.0
2020-10-19,11732.34,11778.11,11454.57,11478.88,11478.88,3455430000.0
2020-10-20,11531.83,11632.89,11471.23,11516.49,11516.49,3483200000.0
2020-10-21,11530.39,11613.79,11476.08,11484.69,11484.69,3445520000.0
2020-10-22,11526.97,11548.77,11369.29,11506.01,11506.01,3414590000.0
2020-10-23,11536.01,11548.85,11434.86,11548.28,11548.28,3134240000.0
2020-10-26,11440.64,11545.63,11221.06,11358.94,11358.94,3186950000.0
2020-10-27,11409.34,11465.06,11361.86,11431.35,11431.35,3079530000.0
2020-10-28,11230.9,11249.95,10999.07,11004.87,11004.87,3912580000.0
2020-10-29,11064.47,11287.63,11030.19,11185.59,11185.59,3222460000.0
2020-10-30,11103.47,11129.81,10822.57,10911.59,10911.59,3662840000.0
2020-11-02,11010.45,11071.08,10830.95,10957.61,10957.61,3196720000.0
2020-11-03,11038.66,11213.92,11004.84,11160.57,11160.57,3190710000.0
2020-11-04,11443.77,11663.31,11394.21,11590.78,11590.78,3606820000.0
2020-11-05,11816.33,11924.28,11784.15,11890.93,11890.93,3823380000.0
2020-11-06,11869.9,11920.54,11737.13,11895.23,11895.23,4156030000.0
2020-11-09,12046.66,12108.07,11703.49,11713.78,11713.78,5823620000.0
2020-11-10,11622.44,11665.87,11424.61,11553.86,11553.86,4712950000.0
2020-11-11,11656.65,11793.57,11638.9,11786.43,11786.43,3823270000.0
2020-11-12,11802.5,11847.84,11666.37,11709.59,11709.59,3862690000.0
2020-11-13,11794.94,11849.79,11715.52,11829.29,11829.29,3640680000.0
2020-11-16,11847.11,11937.72,11814.89,11924.13,11924.13,4138920000.0
2020-11-17,11913.35,11950.18,11852.41,11899.34,11899.34,4122770000.0
2020-11-18,11896.06,11942.49,11799.96,11801.6,11801.6,4699160000.0
2020-11-19,11779.04,11912.63,11760.98,11904.71,11904.71,5322580000.0
2020-11-20,11892.7,11935.47,11852.51,11854.97,11854.97,5319340000.0
2020-11-23,11916.76,11949.33,11796.53,11880.63,11880.63,5360830000.0
2020-11-24,11939.33,12049.88,11863.45,12036.79,12036.79,6277790000.0
2020-11-25,12053.89,12114.77,12020.95,12094.4,12094.4,4425030000.0
2020-11-27,12159.18,12236.23,12154.57,12205.85,12205.85,3401890000.0
2020-11-30,12224.25,12244.65,12027.16,12198.74,12198.74,7693430000.0
2020-12-01,12313.36,12405.79,12263.93,12355.11,12355.11,6467180000.0
2020-12-02,12285.75,12360.06,12217.35,12349.37,12349.37,5150820000.0
2020-12-03,12369.26,12439.02,12356.99,12377.18,12377.18,5182100000.0
2020-12-04,12399.32,12464.23,12376.44,12464.23,12464.23,5044210000.0
2020-12-07,12461.0,12536.23,12460.55,12519.95,12519.95,4741690000.0
2020-12-08,12503.17,12594.54,12453.21,12582.77,12582.77,4758170000.0
2020-12-09,12591.69,12607.14,12290.78,12338.95,12338.95,5131720000.0
2020-12-10,12247.55,12431.56,12214.74,12405.81,12405.81,4470060000.0
2020-12-11,12336.79,12383.5,12246.77,12377.87,12377.87,4268140000.0
2020-12-14,12447.44,12543.0,12432.71,12440.04,12440.04,4458140000.0
2020-12-15,12543.26,12596.13,12465.42,12595.06,12595.06,4377950000.0
2020-12-16,12611.04,12687.32,12566.38,12658.19,12658.19,4561600000.0
2020-12-17,12730.78,12765.25,12696.35,12764.75,12764.75,4994090000.0
2020-12-18,12804.93,12809.6,12654.6,12755.64,12755.64,7088670000.0
2020-12-21,12596.14,12751.27,12525.22,12742.52,12742.52,5156470000.0
